CANTIDAD,COD_PERIODO,IDPER,COD_UTP,ESTADO,FACULTAD
1,2016-1,6,DV,GRADUADO,Ingeniería
1,2016-1,10,DV,GRADUADO,Ingeniería
2,2010-1,19,12,MATRICULADO,Ingeniería
1,2011-1,13,AZ,GRADUADO,Ingeniería
2,2013-2,9,DV,MATRICULADO,Ingeniería
1,2011-1,14,AZ,GRADUADO,Ingeniería
2,2017-1,3,FV12,NO MATRICULADO,Ingeniería
2,2006-1,24,12,MATRICULADO,Ingeniería
1,2008-2,5,47,MATRICULADO,Ingeniería
2,2014-1,7,DV,NO MATRICULADO,Ingeniería
3,2009-1,20,28,MATRICULADO,Ingeniería
1,2011-2,6,AY,GRADUADO,Ingeniería
2,2008-2,22,47,GRADUADO,Ingeniería
1,2013-2,8,47,MATRICULADO,Ingeniería
1,2012-2,14,DV,MATRICULADO,Ingeniería
2,2007-2,19,37,MATRICULADO,Ingeniería
3,2009-1,22,37,MATRICULADO,Ingeniería
1,2014-1,10,47,MATRICULADO,Ingeniería
2,2013-1,17,36,MATRICULADO,Ingeniería
1,2013-2,16,36,GRADUADO,Ingeniería
1,2008-2,14,47,GRADUADO,Ingeniería
1,2012-1,10,12,GRADUADO,Ingeniería
2,2012-1,15,47,NO MATRICULADO,Ingeniería
1,2020-2,1,DV,NO MATRICULADO,Ingeniería
1,2007-1,22,37,MATRICULADO,Ingeniería
1,2006-2,29,28,MATRICULADO,Ingeniería
1,2012-2,10,37,GRADUADO,Ingeniería
2,2011-1,21,37,MATRICULADO,Ingeniería
1,2012-1,8,47,MATRICULADO,Ingeniería
1,2008-1,27,12,MATRICULADO,Ingeniería
2,2018-2,4,37,NO MATRICULADO,Ingeniería
2,2009-1,12,36,GRADUADO,Ingeniería
1,2007-1,20,34,MATRICULADO,Ingeniería
2,2016-2,10,28,GRADUADO,Ingeniería
1,2009-1,21,37,MATRICULADO,Ingeniería
1,2016-1,1,47,NO MATRICULADO,Ingeniería
1,2011-2,12,DV,NO MATRICULADO,Ingeniería
1,2006-1,28,37,MATRICULADO,Ingeniería
1,2014-1,8,34,GRADUADO,Ingeniería
15,2008-2,1,28,NO MATRICULADO,Ingeniería
40,2006-1,9,12,NO MATRICULADO,Ingeniería
31,2009-1,2,37,MATRICULADO,Ingeniería
39,2006-1,5,12,NO MATRICULADO,Ingeniería
40,2007-1,2,36,MATRICULADO,Ingeniería
23,2009-1,22,34,GRADUADO,Ingeniería
38,2015-2,10,12,MATRICULADO,Ingeniería
1,2011-1,21,AZ,GRADUADO,Ingeniería
46,2010-2,22,28,NO MATRICULADO,Ingeniería
61,2015-1,11,37,NO MATRICULADO,Ingeniería
24,2009-1,25,34,GRADUADO,Ingeniería
49,2012-2,16,12,NO MATRICULADO,Ingeniería
8,2019-2,1,28,NO MATRICULADO,Ingeniería
42,2011-2,19,36,NO MATRICULADO,Ingeniería
40,2020-1,3,FI,MATRICULADO,Ingeniería
8,2017-2,5,47,NO MATRICULADO,Ingeniería
55,2017-1,6,12,MATRICULADO,Ingeniería
41,2016-2,7,37,NO MATRICULADO,Ingeniería
42,2015-2,9,12,NO MATRICULADO,Ingeniería
32,2018-1,7,37,NO MATRICULADO,Ingeniería
50,2007-2,27,28,NO MATRICULADO,Ingeniería
45,2017-1,9,34,NO MATRICULADO,Ingeniería
46,2006-2,29,12,NO MATRICULADO,Ingeniería
35,2016-1,11,28,MATRICULADO,Ingeniería
47,2012-1,16,12,NO MATRICULADO,Ingeniería
3,2015-2,12,37,GRADUADO,Ingeniería
22,2015-2,12,28,MATRICULADO,Ingeniería
63,2019-1,3,FI,MATRICULADO,Ingeniería
7,2019-1,3,AZ,GRADUADO,Ingeniería
42,2014-1,15,37,NO MATRICULADO,Ingeniería
38,2010-1,20,12,GRADUADO,Ingeniería
31,2018-2,1,34,MATRICULADO,Ingeniería
39,2014-1,6,37,NO MATRICULADO,Ingeniería
13,2012-2,12,12,GRADUADO,Ingeniería
36,2007-2,21,12,NO MATRICULADO,Ingeniería
52,2011-1,15,28,NO MATRICULADO,Ingeniería
41,2010-1,17,28,GRADUADO,Ingeniería
46,2016-2,6,28,NO MATRICULADO,Ingeniería
35,2016-2,2,37,NO MATRICULADO,Ingeniería
46,2016-1,7,12,MATRICULADO,Ingeniería
27,2006-2,24,12,GRADUADO,Ingeniería
15,2012-2,14,12,MATRICULADO,Ingeniería
22,2008-1,22,34,GRADUADO,Ingeniería
67,2010-1,15,37,NO MATRICULADO,Ingeniería
42,2013-1,10,28,NO MATRICULADO,Ingeniería
18,2012-1,12,28,GRADUADO,Ingeniería
54,2006-2,19,37,NO MATRICULADO,Ingeniería
71,2015-1,0,28,MATRICULADO,Ingeniería
47,2014-2,1,37,MATRICULADO,Ingeniería
25,2014-2,1,36,MATRICULADO,Ingeniería
40,2008-1,14,12,NO MATRICULADO,Ingeniería
57,2013-1,4,28,MATRICULADO,Ingeniería
18,2012-1,3,37,MATRICULADO,Ingeniería
10,2011-1,5,47,NO MATRICULADO,Ingeniería
47,2011-1,7,28,NO MATRICULADO,Ingeniería
46,2015-2,0,37,MATRICULADO,Ingeniería
26,2010-2,13,12,MATRICULADO,Ingeniería
2,2010-1,14,36,MATRICULADO,Ingeniería
9,2008-2,12,36,MATRICULADO,Ingeniería
44,2007-1,15,12,NO MATRICULADO,Ingeniería
24,2013-2,4,37,NO MATRICULADO,Ingeniería
17,2007-1,15,34,GRADUADO,Ingeniería
60,2006-1,17,34,NO MATRICULADO,Ingeniería
27,2006-2,21,12,GRADUADO,Ingeniería
17,2012-1,8,36,MATRICULADO,Ingeniería
84,2014-1,0,28,MATRICULADO,Ingeniería
40,2012-1,8,12,NO MATRICULADO,Ingeniería
2,2012-2,3,AY,NO MATRICULADO,Ingeniería
23,2016-1,1,36,NO MATRICULADO,Ingeniería
54,2007-2,16,37,NO MATRICULADO,Ingeniería
44,2012-1,1,36,MATRICULADO,Ingeniería
49,2016-2,10,34,NO MATRICULADO,Ingeniería
67,2011-1,3,12,MATRICULADO,Ingeniería
28,2015-1,13,28,GRADUADO,Ingeniería
56,2006-1,6,37,NO MATRICULADO,Ingeniería
62,2010-2,0,37,MATRICULADO,Ingeniería
86,2012-1,0,34,MATRICULADO,Ingeniería
65,2011-2,1,12,MATRICULADO,Ingeniería
81,2013-1,0,12,MATRICULADO,Ingeniería
59,2008-1,8,34,NO MATRICULADO,Ingeniería
34,2010-1,6,28,NO MATRICULADO,Ingeniería
35,2011-1,1,37,MATRICULADO,Ingeniería
43,2020-1,3,37,MATRICULADO,Ingeniería
56,2008-1,10,37,NO MATRICULADO,Ingeniería
56,2018-2,6,12,MATRICULADO,Ingeniería
19,2007-1,12,28,GRADUADO,Ingeniería
40,2006-1,14,28,NO MATRICULADO,Ingeniería
30,2008-2,6,12,NO MATRICULADO,Ingeniería
40,2007-1,5,36,NO MATRICULADO,Ingeniería
13,2018-1,7,47,GRADUADO,Ingeniería
67,2020-1,0,37,MATRICULADO,Ingeniería
14,2017-1,8,FI,MATRICULADO,Ingeniería
10,2018-2,3,AY,MATRICULADO,Ingeniería
54,2013-1,14,34,NO MATRICULADO,Ingeniería
27,2012-2,15,12,GRADUADO,Ingeniería
47,2008-2,22,36,NO MATRICULADO,Ingeniería
29,2009-2,21,12,GRADUADO,Ingeniería
47,2008-2,23,36,NO MATRICULADO,Ingeniería
3,2011-2,20,47,GRADUADO,Ingeniería
52,2011-2,19,12,NO MATRICULADO,Ingeniería
44,2008-1,26,28,NO MATRICULADO,Ingeniería
40,2006-1,31,28,NO MATRICULADO,Ingeniería
59,2019-1,4,12,MATRICULADO,Ingeniería
64,2019-1,3,12,MATRICULADO,Ingeniería
41,2015-2,8,28,NO MATRICULADO,Ingeniería
37,2010-1,18,28,NO MATRICULADO,Ingeniería
61,2008-2,17,37,NO MATRICULADO,Ingeniería
48,2008-2,21,28,NO MATRICULADO,Ingeniería
54,2007-2,19,36,NO MATRICULADO,Ingeniería
45,2006-1,26,12,NO MATRICULADO,Ingeniería
12,2014-2,4,36,MATRICULADO,Ingeniería
14,2017-1,3,FV12,MATRICULADO,Ingeniería
11,2013-2,9,12,NO MATRICULADO,Ingeniería
40,2006-1,27,28,NO MATRICULADO,Ingeniería
54,2012-2,11,28,NO MATRICULADO,Ingeniería
66,2007-1,21,37,NO MATRICULADO,Ingeniería
29,2014-1,9,34,MATRICULADO,Ingeniería
26,2015-2,3,28,NO MATRICULADO,Ingeniería
3,2015-2,3,47,NO MATRICULADO,Ingeniería
11,2010-2,16,47,GRADUADO,Ingeniería
7,2013-2,7,AZ,GRADUADO,Ingeniería
34,2015-1,2,36,NO MATRICULADO,Ingeniería
48,2007-1,15,36,NO MATRICULADO,Ingeniería
47,2014-1,0,37,MATRICULADO,Ingeniería
23,2014-1,5,36,NO MATRICULADO,Ingeniería
62,2006-1,20,37,NO MATRICULADO,Ingeniería
72,2015-1,1,34,MATRICULADO,Ingeniería
57,2015-1,1,36,MATRICULADO,Ingeniería
43,2010-2,9,28,NO MATRICULADO,Ingeniería
35,2010-1,7,28,NO MATRICULADO,Ingeniería
56,2010-1,7,36,NO MATRICULADO,Ingeniería
44,2009-2,8,28,NO MATRICULADO,Ingeniería
20,2015-1,2,34,NO MATRICULADO,Ingeniería
3,2008-2,14,37,MATRICULADO,Ingeniería
50,2008-1,14,36,NO MATRICULADO,Ingeniería
15,2007-2,12,28,GRADUADO,Ingeniería
60,2020-2,1,12,MATRICULADO,Ingeniería
70,2006-1,0,28,MATRICULADO,Ingeniería
25,2019-1,4,34,MATRICULADO,Ingeniería
41,2006-1,12,28,NO MATRICULADO,Ingeniería
53,2007-2,5,12,MATRICULADO,Ingeniería
19,2017-2,7,34,MATRICULADO,Ingeniería
25,2008-2,2,37,MATRICULADO,Ingeniería
44,2008-2,2,28,MATRICULADO,Ingeniería
52,2007-2,4,12,MATRICULADO,Ingeniería
24,2012-1,1,28,NO MATRICULADO,Ingeniería
41,2010-1,2,34,MATRICULADO,Ingeniería
57,2007-1,4,37,NO MATRICULADO,Ingeniería
43,2007-1,4,12,MATRICULADO,Ingeniería
42,2009-1,4,28,NO MATRICULADO,Ingeniería
41,2008-2,5,28,NO MATRICULADO,Ingeniería
60,2008-2,0,36,MATRICULADO,Ingeniería
37,2007-2,7,12,NO MATRICULADO,Ingeniería
9,2007-1,11,12,GRADUADO,Ingeniería
81,2010-2,0,12,MATRICULADO,Ingeniería
14,2010-2,0,47,MATRICULADO,Ingeniería
42,2007-2,1,36,MATRICULADO,Ingeniería
50,2007-1,1,36,MATRICULADO,Ingeniería
48,2009-2,24,28,NO MATRICULADO,Ingeniería
19,2009-1,25,36,GRADUADO,Ingeniería
58,2006-1,29,34,NO MATRICULADO,Ingeniería
61,2006-1,30,37,NO MATRICULADO,Ingeniería
39,2007-1,26,28,NO MATRICULADO,Ingeniería
2,2019-1,3,AY,NO MATRICULADO,Ingeniería
29,2013-1,13,36,NO MATRICULADO,Ingeniería
19,2017-2,6,FI,NO MATRICULADO,Ingeniería
9,2017-2,4,47,NO MATRICULADO,Ingeniería
26,2019-2,1,FI,MATRICULADO,Ingeniería
52,2014-1,14,34,NO MATRICULADO,Ingeniería
15,2014-2,12,28,GRADUADO,Ingeniería
25,2011-1,20,34,GRADUADO,Ingeniería
37,2018-1,2,FI,MATRICULADO,Ingeniería
7,2010-2,21,37,GRADUADO,Ingeniería
55,2009-2,22,37,NO MATRICULADO,Ingeniería
46,2016-2,5,34,NO MATRICULADO,Ingeniería
29,2006-1,29,34,GRADUADO,Ingeniería
9,2011-2,17,AY,NO MATRICULADO,Ingeniería
23,2011-1,18,28,GRADUADO,Ingeniería
46,2013-1,8,28,MATRICULADO,Ingeniería
14,2010-2,13,28,MATRICULADO,Ingeniería
24,2006-1,25,36,GRADUADO,Ingeniería
52,2012-1,8,34,NO MATRICULADO,Ingeniería
40,2007-1,20,28,NO MATRICULADO,Ingeniería
61,2012-1,11,37,NO MATRICULADO,Ingeniería
64,2015-2,2,28,MATRICULADO,Ingeniería
25,2017-2,2,34,MATRICULADO,Ingeniería
16,2013-2,9,47,GRADUADO,Ingeniería
63,2016-1,5,28,MATRICULADO,Ingeniería
2,2011-2,13,37,MATRICULADO,Ingeniería
38,2006-1,23,36,NO MATRICULADO,Ingeniería
27,2009-1,18,28,GRADUADO,Ingeniería
37,2010-1,13,28,NO MATRICULADO,Ingeniería
34,2007-2,10,12,NO MATRICULADO,Ingeniería
20,2007-1,11,36,MATRICULADO,Ingeniería
53,2009-2,8,37,NO MATRICULADO,Ingeniería
34,2009-1,9,28,MATRICULADO,Ingeniería
15,2007-1,14,12,GRADUADO,Ingeniería
33,2009-1,6,28,MATRICULADO,Ingeniería
48,2008-2,7,12,MATRICULADO,Ingeniería
3,2006-2,18,37,MATRICULADO,Ingeniería
38,2010-2,3,36,NO MATRICULADO,Ingeniería
72,2014-2,1,28,MATRICULADO,Ingeniería
50,2012-1,6,34,NO MATRICULADO,Ingeniería
19,2009-1,11,36,MATRICULADO,Ingeniería
52,2009-2,7,12,MATRICULADO,Ingeniería
57,2006-1,20,34,NO MATRICULADO,Ingeniería
39,2010-1,10,12,NO MATRICULADO,Ingeniería
53,2010-1,10,34,NO MATRICULADO,Ingeniería
59,2012-2,0,37,MATRICULADO,Ingeniería
35,2006-2,17,36,NO MATRICULADO,Ingeniería
61,2010-1,5,37,NO MATRICULADO,Ingeniería
39,2011-2,8,12,MATRICULADO,Ingeniería
55,2010-1,22,34,NO MATRICULADO,Ingeniería
23,2007-1,2,12,NO MATRICULADO,Ingeniería
61,2008-2,25,37,NO MATRICULADO,Ingeniería
24,2006-1,30,36,GRADUADO,Ingeniería
54,2007-2,28,37,NO MATRICULADO,Ingeniería
35,2020-2,0,FI,MATRICULADO,Ingeniería
43,2020-1,1,34,MATRICULADO,Ingeniería
46,2007-1,29,36,NO MATRICULADO,Ingeniería
52,2019-2,3,28,MATRICULADO,Ingeniería
58,2010-1,3,37,NO MATRICULADO,Ingeniería
43,2009-1,1,36,MATRICULADO,Ingeniería
41,2006-1,7,12,NO MATRICULADO,Ingeniería
14,2017-1,9,FV34,NO MATRICULADO,Ingeniería
13,2016-1,10,34,GRADUADO,Ingeniería
31,2007-1,4,36,MATRICULADO,Ingeniería
51,2007-1,4,34,NO MATRICULADO,Ingeniería
29,2007-2,2,37,MATRICULADO,Ingeniería
3,2013-2,16,37,MATRICULADO,Ingeniería
2,2013-2,16,47,NO MATRICULADO,Ingeniería
1,2013-1,17,34,MATRICULADO,Ingeniería
47,2009-1,22,36,NO MATRICULADO,Ingeniería
46,2010-2,20,28,NO MATRICULADO,Ingeniería
45,2010-2,18,36,NO MATRICULADO,Ingeniería
53,2006-2,28,28,NO MATRICULADO,Ingeniería
44,2008-1,23,28,NO MATRICULADO,Ingeniería
11,2015-1,8,AY,NO MATRICULADO,Ingeniería
38,2014-1,10,28,MATRICULADO,Ingeniería
19,2017-2,5,FI,NO MATRICULADO,Ingeniería
16,2017-1,6,FV28,NO MATRICULADO,Ingeniería
12,2019-1,1,FI,NO MATRICULADO,Ingeniería
44,2011-1,16,12,NO MATRICULADO,Ingeniería
12,2018-2,2,34,NO MATRICULADO,Ingeniería
47,2009-2,19,28,NO MATRICULADO,Ingeniería
15,2014-1,12,AY,NO MATRICULADO,Ingeniería
49,2013-1,15,37,NO MATRICULADO,Ingeniería
34,2011-1,18,12,GRADUADO,Ingeniería
30,2012-1,17,12,GRADUADO,Ingeniería
66,2015-1,1,12,MATRICULADO,Ingeniería
13,2011-2,10,AY,NO MATRICULADO,Ingeniería
10,2010-1,16,12,MATRICULADO,Ingeniería
40,2009-2,17,36,NO MATRICULADO,Ingeniería
53,2010-2,10,37,NO MATRICULADO,Ingeniería
7,2010-2,13,AZ,GRADUADO,Ingeniería
53,2007-2,22,36,NO MATRICULADO,Ingeniería
7,2008-2,17,28,MATRICULADO,Ingeniería
47,2012-2,7,37,NO MATRICULADO,Ingeniería
33,2007-1,20,28,GRADUADO,Ingeniería
73,2017-1,2,28,MATRICULADO,Ingeniería
15,2012-1,11,34,GRADUADO,Ingeniería
9,2007-2,11,37,MATRICULADO,Ingeniería
40,2006-2,9,12,NO MATRICULADO,Ingeniería
31,2006-1,10,28,MATRICULADO,Ingeniería
55,2006-2,12,37,NO MATRICULADO,Ingeniería
19,2006-1,16,34,GRADUADO,Ingeniería
42,2006-1,16,36,NO MATRICULADO,Ingeniería
50,2007-1,17,34,NO MATRICULADO,Ingeniería
68,2013-1,1,34,MATRICULADO,Ingeniería
53,2013-1,4,12,MATRICULADO,Ingeniería
9,2013-2,1,36,NO MATRICULADO,Ingeniería
46,2009-2,8,12,MATRICULADO,Ingeniería
51,2007-1,9,34,NO MATRICULADO,Ingeniería
52,2006-2,10,28,NO MATRICULADO,Ingeniería
48,2012-2,17,37,NO MATRICULADO,Ingeniería
7,2010-2,20,37,GRADUADO,Ingeniería
44,2007-2,2,28,MATRICULADO,Ingeniería
42,2007-1,3,28,MATRICULADO,Ingeniería
47,2009-1,3,34,NO MATRICULADO,Ingeniería
30,2009-1,25,28,GRADUADO,Ingeniería
8,2009-1,25,47,GRADUADO,Ingeniería
32,2006-1,7,28,MATRICULADO,Ingeniería
8,2015-1,6,AY,MATRICULADO,Ingeniería
12,2011-1,18,47,GRADUADO,Ingeniería
29,2017-2,2,28,NO MATRICULADO,Ingeniería
47,2015-2,6,28,MATRICULADO,Ingeniería
50,2013-1,10,34,NO MATRICULADO,Ingeniería
20,2012-1,12,34,GRADUADO,Ingeniería
13,2007-1,24,37,GRADUADO,Ingeniería
3,2018-2,2,47,NO MATRICULADO,Ingeniería
43,2009-1,21,12,NO MATRICULADO,Ingeniería
2,2017-2,5,DV,MATRICULADO,Ingeniería
44,2014-2,10,12,NO MATRICULADO,Ingeniería
37,2015-2,9,12,MATRICULADO,Ingeniería
20,2009-2,16,12,GRADUADO,Ingeniería
49,2013-1,7,34,NO MATRICULADO,Ingeniería
29,2007-1,21,12,GRADUADO,Ingeniería
33,2011-1,9,12,NO MATRICULADO,Ingeniería
12,2010-1,11,47,NO MATRICULADO,Ingeniería
45,2007-1,22,12,NO MATRICULADO,Ingeniería
73,2015-1,0,12,MATRICULADO,Ingeniería
34,2012-1,8,34,MATRICULADO,Ingeniería
13,2013-1,4,AY,MATRICULADO,Ingeniería
45,2006-1,22,12,NO MATRICULADO,Ingeniería
37,2013-2,0,37,MATRICULADO,Ingeniería
22,2010-1,2,12,NO MATRICULADO,Ingeniería
9,2010-1,3,47,NO MATRICULADO,Ingeniería
5,2012-2,4,DV,MATRICULADO,Ingeniería
56,2006-2,13,37,NO MATRICULADO,Ingeniería
28,2007-1,7,36,MATRICULADO,Ingeniería
4,2006-1,15,37,GRADUADO,Ingeniería
54,2010-1,5,36,NO MATRICULADO,Ingeniería
43,2008-2,8,28,NO MATRICULADO,Ingeniería
33,2006-1,8,28,MATRICULADO,Ingeniería
61,2015-1,10,37,NO MATRICULADO,Ingeniería
5,2019-1,5,47,GRADUADO,Ingeniería
33,2017-2,7,12,NO MATRICULADO,Ingeniería
36,2014-1,14,12,NO MATRICULADO,Ingeniería
35,2012-2,18,12,GRADUADO,Ingeniería
49,2012-1,19,12,NO MATRICULADO,Ingeniería
8,2010-2,21,AY,NO MATRICULADO,Ingeniería
39,2020-2,0,47,MATRICULADO,Ingeniería
38,2006-1,31,36,NO MATRICULADO,Ingeniería
30,2018-1,5,28,NO MATRICULADO,Ingeniería
24,2013-2,8,28,MATRICULADO,Ingeniería
46,2013-1,9,37,NO MATRICULADO,Ingeniería
59,2011-2,16,28,NO MATRICULADO,Ingeniería
7,2010-1,17,12,MATRICULADO,Ingeniería
48,2008-2,20,36,NO MATRICULADO,Ingeniería
6,2011-1,13,37,MATRICULADO,Ingeniería
61,2008-2,23,37,NO MATRICULADO,Ingeniería
45,2010-2,17,12,NO MATRICULADO,Ingeniería
29,2009-1,20,28,GRADUADO,Ingeniería
53,2006-2,27,28,NO MATRICULADO,Ingeniería
42,2015-2,8,12,NO MATRICULADO,Ingeniería
29,2010-1,12,28,GRADUADO,Ingeniería
1,2009-2,13,47,GRADUADO,Ingeniería
62,2009-1,10,37,NO MATRICULADO,Ingeniería
5,2009-1,12,34,GRADUADO,Ingeniería
37,2008-1,19,12,NO MATRICULADO,Ingeniería
58,2008-1,19,37,NO MATRICULADO,Ingeniería
12,2006-2,19,36,GRADUADO,Ingeniería
44,2009-2,14,28,NO MATRICULADO,Ingeniería
17,2012-2,4,37,MATRICULADO,Ingeniería
6,2012-2,4,47,NO MATRICULADO,Ingeniería
54,2011-1,9,34,NO MATRICULADO,Ingeniería
27,2007-1,15,28,GRADUADO,Ingeniería
61,2009-1,6,37,NO MATRICULADO,Ingeniería
50,2012-1,2,37,NO MATRICULADO,Ingeniería
49,2007-1,8,34,NO MATRICULADO,Ingeniería
58,2006-1,10,34,NO MATRICULADO,Ingeniería
20,2019-2,4,FI,MATRICULADO,Ingeniería
44,2008-1,2,37,NO MATRICULADO,Ingeniería
44,2012-1,3,28,MATRICULADO,Ingeniería
28,2011-1,1,28,NO MATRICULADO,Ingeniería
46,2008-2,6,36,NO MATRICULADO,Ingeniería
37,2007-1,13,28,NO MATRICULADO,Ingeniería
42,2017-1,5,28,NO MATRICULADO,Ingeniería
9,2008-1,26,37,GRADUADO,Ingeniería
66,2018-1,4,28,MATRICULADO,Ingeniería
20,2019-1,4,12,NO MATRICULADO,Ingeniería
9,2012-2,15,37,GRADUADO,Ingeniería
27,2014-1,15,36,NO MATRICULADO,Ingeniería
38,2014-1,15,12,NO MATRICULADO,Ingeniería
53,2019-1,1,37,MATRICULADO,Ingeniería
65,2018-1,3,28,MATRICULADO,Ingeniería
20,2013-1,8,36,MATRICULADO,Ingeniería
36,2010-1,16,28,NO MATRICULADO,Ingeniería
19,2009-2,15,12,GRADUADO,Ingeniería
27,2015-1,5,36,MATRICULADO,Ingeniería
12,2009-2,15,28,MATRICULADO,Ingeniería
7,2009-1,20,47,NO MATRICULADO,Ingeniería
51,2007-1,22,34,NO MATRICULADO,Ingeniería
16,2012-1,11,28,GRADUADO,Ingeniería
33,2006-1,27,12,GRADUADO,Ingeniería
31,2016-1,2,28,NO MATRICULADO,Ingeniería
31,2014-1,6,28,NO MATRICULADO,Ingeniería
46,2012-1,6,36,NO MATRICULADO,Ingeniería
27,2015-1,3,34,NO MATRICULADO,Ingeniería
40,2006-1,20,28,NO MATRICULADO,Ingeniería
8,2007-2,15,37,GRADUADO,Ingeniería
20,2010-2,12,28,MATRICULADO,Ingeniería
62,2012-2,2,12,MATRICULADO,Ingeniería
46,2013-1,17,28,NO MATRICULADO,Ingeniería
29,2006-2,3,12,NO MATRICULADO,Ingeniería
18,2007-1,1,36,NO MATRICULADO,Ingeniería
34,2006-2,11,36,NO MATRICULADO,Ingeniería
26,2007-1,8,36,MATRICULADO,Ingeniería
27,2010-1,3,28,NO MATRICULADO,Ingeniería
51,2008-1,7,12,MATRICULADO,Ingeniería
34,2018-1,7,FI,NO MATRICULADO,Ingeniería
56,2010-1,21,36,NO MATRICULADO,Ingeniería
22,2018-1,2,FI,NO MATRICULADO,Ingeniería
54,2015-1,8,36,NO MATRICULADO,Ingeniería
20,2017-2,4,FI,NO MATRICULADO,Ingeniería
26,2018-1,5,FI,MATRICULADO,Ingeniería
32,2018-1,6,37,NO MATRICULADO,Ingeniería
8,2013-1,15,AY,NO MATRICULADO,Ingeniería
13,2007-1,25,37,GRADUADO,Ingeniería
9,2016-2,1,FI,NO MATRICULADO,Ingeniería
10,2010-2,14,28,MATRICULADO,Ingeniería
25,2009-2,16,28,GRADUADO,Ingeniería
45,2009-2,16,12,NO MATRICULADO,Ingeniería
27,2006-2,20,28,GRADUADO,Ingeniería
5,2012-2,12,47,GRADUADO,Ingeniería
34,2017-1,1,FI,MATRICULADO,Ingeniería
27,2017-1,3,28C,MATRICULADO,Ingeniería
44,2013-1,5,34,MATRICULADO,Ingeniería
47,2011-1,5,28,NO MATRICULADO,Ingeniería
1,2011-1,5,AZ,GRADUADO,Ingeniería
8,2006-2,12,36,MATRICULADO,Ingeniería
49,2011-1,9,28,NO MATRICULADO,Ingeniería
45,2012-1,5,28,NO MATRICULADO,Ingeniería
38,2012-1,5,28,MATRICULADO,Ingeniería
43,2010-2,8,28,NO MATRICULADO,Ingeniería
19,2009-1,13,28,GRADUADO,Ingeniería
1,2007-1,17,36,MATRICULADO,Ingeniería
40,2010-2,5,28,MATRICULADO,Ingeniería
37,2010-2,7,28,NO MATRICULADO,Ingeniería
20,2007-1,18,36,GRADUADO,Ingeniería
55,2008-1,14,37,NO MATRICULADO,Ingeniería
28,2015-2,11,28,MATRICULADO,Ingeniería
16,2017-1,9,FV12,NO MATRICULADO,Ingeniería
5,2012-2,17,47,NO MATRICULADO,Ingeniería
22,2007-1,29,36,GRADUADO,Ingeniería
36,2006-1,5,28,MATRICULADO,Ingeniería
82,2008-1,0,12,MATRICULADO,Ingeniería
65,2009-1,0,36,MATRICULADO,Ingeniería
33,2016-2,9,28,MATRICULADO,Ingeniería
44,2010-1,20,12,NO MATRICULADO,Ingeniería
16,2018-1,3,AY,MATRICULADO,Ingeniería
38,2015-2,7,28,NO MATRICULADO,Ingeniería
59,2015-1,9,37,NO MATRICULADO,Ingeniería
14,2014-1,11,AY,NO MATRICULADO,Ingeniería
54,2014-1,11,34,NO MATRICULADO,Ingeniería
8,2011-2,15,28,MATRICULADO,Ingeniería
30,2012-1,15,34,GRADUADO,Ingeniería
4,2012-1,10,47,GRADUADO,Ingeniería
16,2009-2,13,28,GRADUADO,Ingeniería
32,2008-1,18,12,GRADUADO,Ingeniería
56,2010-2,15,37,NO MATRICULADO,Ingeniería
54,2010-2,16,37,NO MATRICULADO,Ingeniería
28,2009-1,19,28,GRADUADO,Ingeniería
63,2014-1,3,28,MATRICULADO,Ingeniería
10,2010-1,4,36,MATRICULADO,Ingeniería
46,2007-1,17,12,NO MATRICULADO,Ingeniería
14,2013-1,2,36,NO MATRICULADO,Ingeniería
21,2018-2,5,34,MATRICULADO,Ingeniería
5,2016-1,9,47,GRADUADO,Ingeniería
42,2006-2,5,12,MATRICULADO,Ingeniería
33,2014-1,14,28,NO MATRICULADO,Ingeniería
20,2017-2,8,34,MATRICULADO,Ingeniería
21,2015-1,9,36,MATRICULADO,Ingeniería
65,2009-1,21,37,NO MATRICULADO,Ingeniería
10,2016-1,5,AY,MATRICULADO,Ingeniería
28,2011-2,10,28,MATRICULADO,Ingeniería
29,2014-1,4,12,NO MATRICULADO,Ingeniería
77,2015-1,0,36,MATRICULADO,Ingeniería
12,2011-1,10,36,MATRICULADO,Ingeniería
20,2009-1,16,34,GRADUADO,Ingeniería
21,2014-1,3,28,NO MATRICULADO,Ingeniería
16,2016-1,1,AY,MATRICULADO,Ingeniería
47,2014-2,4,28,NO MATRICULADO,Ingeniería
11,2006-2,11,28,GRADUADO,Ingeniería
16,2011-2,0,AY,MATRICULADO,Ingeniería
24,2010-1,8,34,MATRICULADO,Ingeniería
53,2006-2,15,28,NO MATRICULADO,Ingeniería
42,2009-1,4,36,NO MATRICULADO,Ingeniería
46,2008-2,8,36,NO MATRICULADO,Ingeniería
54,2016-2,9,28,NO MATRICULADO,Ingeniería
34,2020-1,0,TS,MATRICULADO,Ingeniería
2,2018-2,3,37,NO MATRICULADO,Ingeniería
15,2018-1,4,37,MATRICULADO,Ingeniería
29,2017-2,6,12,NO MATRICULADO,Ingeniería
20,2007-2,3,12,NO MATRICULADO,Ingeniería
30,2014-1,11,12,MATRICULADO,Ingeniería
15,2009-1,20,37,GRADUADO,Ingeniería
43,2013-1,10,12,MATRICULADO,Ingeniería
16,2012-1,12,28,MATRICULADO,Ingeniería
