COD_PERIODO,COD_UTP,ESTUDIANTES,ESTRATO,SEXO,TIPO_INSCRIPCION,TIPO_COLEGIO,VAR,FECHA_ACTUALIZACION,FACULTAD
2020-1,DV,2,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,TS,1,I,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2020-2,34,2,I,Femenino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2020-2,37,1,II,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,47,4,II,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,1,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,2,II,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,TS,1,I,Femenino,Risaralda,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,12,1,II,Femenino,Negritudes,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-1,12,5,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,28,14,I,Femenino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,AY,1,IV,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2021-2,12,1,III,Masculino,Fuera De Risaralda,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,37,1,I,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2021-2,37,5,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,TS,1,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,12,2,I,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,12,2,IV,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,12,6,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,AZ,1,II,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,12,2,I,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,28,33,III,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,1,II,Femenino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,1,III,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-2,34,1,II,Femenino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,37,2,V,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,1,III,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,12,1,I,Masculino,La Celia,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,28,1,II,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,28C,2,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,37,2,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,37,20,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,2,III,Masculino,Santuario,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,28,2,V,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-1,28,3,III,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2019-1,34,2,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,AY,1,IV,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-1,AY,3,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,34,1,I,Femenino,Negritudes,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,34,1,II,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,34,3,III,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2019-2,37,3,II,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,37,6,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,47,1,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2019-2,AY,2,III,Femenino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,TS,3,II,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,12,1,II,Femenino,Mistrato,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,28,1,II,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,28,1,III,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,34,1,I,Masculino,Negritudes,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-1,FI,1,II,Femenino,Deportistas De Alto Rendimiento,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,28,2,I,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,28,7,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-2,37,1,IV,Masculino,Fuera De Risaralda,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,12,4,III,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,28,1,I,Femenino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,28,2,III,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2010-1,34,7,III,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,37,12,III,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,28,1,V,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-2,36,14,IV,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,34,1,I,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-1,47,8,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,12,2,III,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,37,1,IV,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,37,3,III,Masculino,,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2012-1,12,12,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,37,13,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,12,4,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,28,2,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,34,2,III,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,47,1,VI,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,AY,7,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,12,5,IV,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,12,24,III,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,34,1,II,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2013-1,34,1,III,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-1,36,39,IV,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,37,3,I,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,12,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-1,12,2,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,28,2,II,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,36,2,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,37,4,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-2,12,2,II,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-2,34,3,II,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2015-1,12,1,II,Masculino,Comunidad Indigena,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2015-1,12,20,II,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,12,31,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,34,1,III,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,DV,1,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,12,1,II,Masculino,Santa Rosa De Cabal,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2015-2,28,2,II,Masculino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-2,34,5,II,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,34,1,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,34,1,V,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-1,34,2,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,37,1,II,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,28,3,II,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,37,1,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,12,1,III,Masculino,La Celia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,28,1,,Masculino,,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,28,3,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,47,1,VI,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2017-1,FV12,1,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,12,5,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,34,2,V,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2017-2,34,5,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,47,1,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,FI,2,IV,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,FI,17,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,FV12,1,I,Masculino,Balboa,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,47,1,II,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,12,1,III,Femenino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,12,2,IV,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2018-2,28,2,I,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2018-2,28,99,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,12,9,III,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,12,182,I,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,34,1,II,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,34,10,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,37,2,I,Femenino,Negritudes,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,37,2,I,Femenino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,47,1,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,AZ,1,IV,Masculino,General,,Graduado,09/16/2021 00:00:00,Ingeniería
2020-1,28,5,I,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-1,AY,3,V,Masculino,General,,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,5,II,Masculino,Fuera De Risaralda,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,12,9,III,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,34,2,III,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2020-2,AT,2,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,TS,1,II,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-1,TS,2,II,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,28,1,II,Masculino,Comunidad Indigena,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,37,2,III,Masculino,Risaralda,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2021-2,FI,1,VI,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,12,1,II,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,28,1,II,Masculino,Negritudes,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,28,4,III,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,34,1,II,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,34,2,I,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,36,2,III,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,36,7,IV,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-1,37,2,III,Femenino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2010-1,47,3,III,Masculino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,12,6,II,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,28,11,IV,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,37,3,II,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,6,V,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,47,6,III,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,12,1,II,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,12,1,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,12,108,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-2,28,4,IV,Masculino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2011-2,37,1,I,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2012-1,34,2,II,Masculino,Guatica,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,34,7,III,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,37,2,V,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,28,1,VI,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2012-2,DV,1,III,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2013-2,12,3,I,Femenino,,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,6,III,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,34,1,II,Masculino,Santa Rosa De Cabal,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,36,1,IV,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-2,36,7,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,12,2,II,Masculino,Desplazado,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,28,1,I,Masculino,,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2014-1,28,1,III,Masculino,Deportistas De Alto Rendimiento,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-2,12,9,III,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-2,28,1,II,Femenino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-2,36,1,V,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2015-1,12,1,IV,Femenino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-1,AY,1,IV,Femenino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2015-2,28,1,I,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2016-1,28,1,III,Femenino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,12,2,I,Masculino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-2,28,1,I,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2016-2,28,8,II,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2016-2,37,2,II,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-2,FI,5,IV,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,28,1,I,Masculino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,28C,3,III,Femenino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,AY,2,II,Masculino,Santa Rosa De Cabal,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,FI,1,VI,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,FI,6,III,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,FV28,1,II,Masculino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,34,1,I,Masculino,Comunidad Indigena,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-2,AT,1,IV,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-2,TS,1,I,Masculino,Negritudes,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2020-1,34,3,I,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,37,1,III,Masculino,,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2020-2,FI,1,III,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2021-1,28,4,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,34,9,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,FI,1,I,Masculino,Risaralda,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-1,FI,5,II,Masculino,Fuera De Risaralda,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,12,2,II,Masculino,Comunidad Indigena,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,28,1,III,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,34,2,III,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2021-2,34,3,II,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2021-2,37,1,VI,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-1,12,1,II,Femenino,Comunidad Indigena,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,28,1,VI,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2010-2,34,1,I,Masculino,Santa Rosa De Cabal,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2010-2,34,1,IV,Femenino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2011-1,12,1,III,Masculino,Santa Rosa De Cabal,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2011-1,28,1,V,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2011-2,AY,1,II,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2011-2,AY,1,V,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-1,28,2,II,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,28,22,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-1,36,1,V,Femenino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2012-2,28,1,I,Masculino,Comunidad Indigena,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2012-2,28,3,I,Masculino,General,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-1,12,1,II,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,12,2,V,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-1,28,1,I,Femenino,Negritudes,Privado,Cancelado,09/15/2021 00:00:00,Ingeniería
2013-2,12,2,I,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,28,2,IV,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2013-2,28,4,II,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2013-2,28,4,IV,Masculino,,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2013-2,47,1,V,Masculino,General,Privado,Graduado,09/16/2021 00:00:00,Ingeniería
2014-1,12,1,I,Femenino,Quinchia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,12,1,II,Masculino,Negritudes,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,12,20,I,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2014-1,28,1,II,Masculino,Santa Rosa De Cabal,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2014-1,34,1,I,Femenino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2014-1,AY,1,II,Femenino,Apia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2015-2,DV,3,III,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,36,2,VI,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2016-1,37,10,IV,Masculino,General,Oficial,Primer curso,09/14/2021 00:00:00,Ingeniería
2016-1,DV,4,III,Masculino,General,Na,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-1,12,1,II,Femenino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,12,2,III,Femenino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-1,28,1,I,Masculino,Marsella,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-1,34,2,I,Masculino,General,Oficial,Cancelado,09/15/2021 00:00:00,Ingeniería
2017-1,36,5,III,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,12,3,II,Masculino,Belen De Umbria,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,28,4,IV,Masculino,General,Privado,Primer curso,09/14/2021 00:00:00,Ingeniería
2017-2,28,7,I,Masculino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,FI,2,I,Femenino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2017-2,FI,7,I,Masculino,General,Oficial,Inscrito,09/14/2021 00:00:00,Ingeniería
2017-2,FV12,2,II,Masculino,General,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,2,IV,Masculino,General,Privado,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-1,34,3,III,Femenino,General,Oficial,Graduado,09/16/2021 00:00:00,Ingeniería
2018-1,FV12,1,II,Femenino,La Virginia,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,12,6,II,Masculino,Negritudes,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2018-2,28,1,II,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,28,3,II,Masculino,,Privado,Inscrito,09/14/2021 00:00:00,Ingeniería
2019-1,37,1,I,Femenino,Desplazado,Oficial,Matriculado,09/15/2021 00:00:00,Ingeniería
2019-1,AZ,1,VI,Masculino,General,Na,Inscrito,09/14/2021 00:00:00,Ingeniería
